Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp,New_Wiki_Link,img_src
40792,Kaggle_21896,New Bridge,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/new-bridge', 'https://www.wikiart.org/en/edouard-cortes/new-bridge-1', 'https://www.wikiart.org/en/edouard-cortes/new-bridge-2']",,,,check,[],[]
40811,Kaggle_35885,Self portrait,Ilya Repin,"['https://www.wikiart.org/en/ilya-repin/self-portrait-1878', 'https://www.wikiart.org/en/ilya-repin/self-portrait-1920', 'https://www.wikiart.org/en/ilya-repin/self-portrait-1923']",,,,check,['https://www.wikiart.org/en/ilya-repin/self-portrait-1920'],['https://uploads0.wikiart.org/images/ilya-repin/self-portrait-1920.jpg!Large.jpg']
40815,Kaggle_28865,Overgrown pond,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/overgrown-pond-1887-1', 'https://www.wikiart.org/en/isaac-levitan/overgrown-pond']",,,,check,['https://www.wikiart.org/en/isaac-levitan/overgrown-pond-1887-1'],['https://uploads6.wikiart.org/images/isaac-levitan/overgrown-pond-1887-1.jpg!Large.jpg']
40820,Kaggle_46768,Triptych,George Stefanescu-Ramnic,"['https://www.wikiart.org/en/george-stefanescu/triptych-1997', 'https://www.wikiart.org/en/george-stefanescu/triptych-1998']",,,,check,"['https://www.wikiart.org/en/george-stefanescu/triptych-1997', 'https://www.wikiart.org/en/george-stefanescu/triptych-1998']","['https://uploads0.wikiart.org/images/george-stefanescu-ramnic/triptych-1997.jpg!Large.jpg', 'https://uploads0.wikiart.org/images/george-stefanescu-ramnic/triptych-1998.jpg!Large.jpg']"
40821,Kaggle_9678,The Garden,Horia Bernea,"['https://www.wikiart.org/en/horia-bernea/the-garden-1985', 'https://www.wikiart.org/en/horia-bernea/the-garden-1992']",,,,check,[],[]
40829,Kaggle_94656,Prayer,George Stefanescu-Ramnic,"['https://www.wikiart.org/en/george-stefanescu/prayer-1999', 'https://www.wikiart.org/en/george-stefanescu/prayer-2001']",,,,check,"['https://www.wikiart.org/en/george-stefanescu/prayer-1999', 'https://www.wikiart.org/en/george-stefanescu/prayer-2001']","['https://uploads7.wikiart.org/images/george-stefanescu-ramnic/prayer-1999.jpg!Large.jpg', 'https://uploads7.wikiart.org/images/george-stefanescu-ramnic/prayer-2001.jpg!Large.jpg']"
40858,Kaggle_1853,Dancer in Her Dressing Room,Edgar Degas,"['https://www.wikiart.org/en/edgar-degas/dancer-in-her-dressing-room', 'https://www.wikiart.org/en/edgar-degas/dancer-in-her-dressing-room-1']",,,,check,"['https://www.wikiart.org/en/edgar-degas/dancer-in-her-dressing-room', 'https://www.wikiart.org/en/edgar-degas/dancer-in-her-dressing-room-1']","['https://uploads1.wikiart.org/images/edgar-degas/dancer-in-her-dressing-room.jpg!Large.jpg', 'https://uploads3.wikiart.org/images/edgar-degas/dancer-in-her-dressing-room-1.jpg!Large.jpg']"
40874,Kaggle_59705,On the Beach,Eugene Boudin,"['https://www.wikiart.org/en/eugene-boudin/on-the-beach-1863', 'https://www.wikiart.org/en/eugene-boudin/on-the-beach-1866', 'https://www.wikiart.org/en/eugene-boudin/on-the-beach-1867']",,,,check,"['https://www.wikiart.org/en/eugene-boudin/on-the-beach-1863', 'https://www.wikiart.org/en/eugene-boudin/on-the-beach-1866', 'https://www.wikiart.org/en/eugene-boudin/on-the-beach-1867']","['https://uploads2.wikiart.org/images/eugene-boudin/on-the-beach-1863.jpg!Large.jpg', 'https://uploads2.wikiart.org/images/eugene-boudin/on-the-beach-1866.jpg!Large.jpg', 'https://uploads2.wikiart.org/images/eugene-boudin/on-the-beach-1867.jpg!Large.jpg']"
40877,Kaggle_64831,Self-portrait,Ivan Kramskoy,"['https://www.wikiart.org/en/ivan-kramskoy/self-portrait-1867', 'https://www.wikiart.org/en/ivan-kramskoy/self-portrait-1874', 'https://www.wikiart.org/en/ivan-kramskoy/self-portrait']",,,,check,['https://www.wikiart.org/en/ivan-kramskoy/self-portrait-1874'],['https://uploads3.wikiart.org/images/ivan-kramskoy/self-portrait-1874.jpg!Large.jpg']
40883,Kaggle_31874,A Dream in the Apennine,Samuel Palmer,"['https://www.wikiart.org/en/samuel-palmer/a-dream-in-the-apennine-1864', 'https://www.wikiart.org/en/samuel-palmer/a-dream-in-the-apennine']",,,,check,[],[]
40884,Kaggle_43436,Caricature,Leonardo da Vinci,"['https://www.wikiart.org/en/leonardo-da-vinci/caricature', 'https://www.wikiart.org/en/leonardo-da-vinci/caricature-1', 'https://www.wikiart.org/en/leonardo-da-vinci/caricature-2']",,,,check,"['https://www.wikiart.org/en/leonardo-da-vinci/caricature', 'https://www.wikiart.org/en/leonardo-da-vinci/caricature-1', 'https://www.wikiart.org/en/leonardo-da-vinci/caricature-2']","['https://uploads7.wikiart.org/images/leonardo-da-vinci/caricature.jpg', 'https://uploads0.wikiart.org/images/leonardo-da-vinci/caricature-1.jpg', 'https://uploads1.wikiart.org/images/leonardo-da-vinci/caricature-2.jpg!Large.jpg']"
40910,Kaggle_70859,Evening,Aleksey Savrasov,"['https://www.wikiart.org/en/aleksey-savrasov/evening-1', 'https://www.wikiart.org/en/aleksey-savrasov/evening-1877', 'https://www.wikiart.org/en/aleksey-savrasov/evening-1880', 'https://www.wikiart.org/en/aleksey-savrasov/evening', 'https://www.wikiart.org/en/aleksey-savrasov/evening-2']",,,,check,[],[]
40927,Kaggle_10208,The Pantheon,Antoine Blanchard,"['https://www.wikiart.org/en/antoine-blanchard/the-pantheon', 'https://www.wikiart.org/en/antoine-blanchard/the-pantheon-1']",,,,check,[],[]
40939,Kaggle_9310,Landscape,Arthur Beecher Carles,"['https://www.wikiart.org/en/arthur-beecher-carles/landscape-1910', 'https://www.wikiart.org/en/arthur-beecher-carles/landscape-1921']",,,,check,[],[]
40956,Kaggle_72969,Church of the Minorites II,Lyonel Feininger,"['https://www.wikiart.org/en/lyonel-feininger/church-of-the-minorites-ii-1926', 'https://www.wikiart.org/en/lyonel-feininger/church-of-the-minorities-ii']",,,,check,['https://www.wikiart.org/en/lyonel-feininger/church-of-the-minorities-ii'],['https://uploads6.wikiart.org/images/lyonel-feininger/church-of-the-minorities-ii.jpg!Large.jpg']
40960,Kaggle_71487,The Funeral of St. Stephen (detail),Filippo Lippi,"['https://www.wikiart.org/en/filippo-lippi/the-funeral-of-st-stephen-detail', 'https://www.wikiart.org/en/filippo-lippi/the-funeral-of-st-stephen-detail-1']",,,,check,"['https://www.wikiart.org/en/filippo-lippi/the-funeral-of-st-stephen-detail', 'https://www.wikiart.org/en/filippo-lippi/the-funeral-of-st-stephen-detail-1']","['https://uploads8.wikiart.org/images/filippo-lippi/the-funeral-of-st-stephen-detail.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/filippo-lippi/the-funeral-of-st-stephen-detail-1.jpg!Large.jpg']"
40968,Kaggle_64615,Two Male Figures,Kazimir Malevich,"['https://www.wikiart.org/en/kazimir-malevich/two-male-figures-1', 'https://www.wikiart.org/en/kazimir-malevich/two-male-figures']",,,,check,"['https://www.wikiart.org/en/kazimir-malevich/two-male-figures-1', 'https://www.wikiart.org/en/kazimir-malevich/two-male-figures']","['https://uploads6.wikiart.org/images/kazimir-malevich/two-male-figures-1.jpg!Large.jpg', 'https://uploads4.wikiart.org/images/kazimir-malevich/two-male-figures.jpg!Large.jpg']"
40980,Kaggle_53582,By the Window. Portrait of Olga Trubnikova,Valentin Serov,"['https://www.wikiart.org/en/valentin-serov/by-the-window-portrait-of-olga-trubnikova-1885', 'https://www.wikiart.org/en/valentin-serov/by-the-window-portrait-of-olga-trubnikova-1886']",,,,check,"['https://www.wikiart.org/en/valentin-serov/by-the-window-portrait-of-olga-trubnikova-1885', 'https://www.wikiart.org/en/valentin-serov/by-the-window-portrait-of-olga-trubnikova-1886']","['https://uploads5.wikiart.org/images/valentin-serov/by-the-window-portrait-of-olga-trubnikova-1885.jpg!Large.jpg', 'https://uploads5.wikiart.org/images/valentin-serov/by-the-window-portrait-of-olga-trubnikova-1886.jpg!Large.jpg']"
40981,Kaggle_86024,Arc de Triomphe,Antoine Blanchard,"['https://www.wikiart.org/en/antoine-blanchard/arc-de-triomphe', 'https://www.wikiart.org/en/antoine-blanchard/arc-de-triomphe-1', 'https://www.wikiart.org/en/antoine-blanchard/arc-de-triomphe-2', 'https://www.wikiart.org/en/antoine-blanchard/arc-de-triomphe-3', 'https://www.wikiart.org/en/antoine-blanchard/arc-de-triomphe-4', 'https://www.wikiart.org/en/antoine-blanchard/arc-de-triomphe-5']",,,,check,[],[]
40988,Kaggle_101290,Armenia,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/armenia-1922', 'https://www.wikiart.org/en/martiros-sarian/armenia-1923', 'https://www.wikiart.org/en/martiros-sarian/armenia-1923-1', 'https://www.wikiart.org/en/martiros-sarian/armenia-1934', 'https://www.wikiart.org/en/martiros-sarian/armenia-1940', 'https://www.wikiart.org/en/martiros-sarian/armenia-1944', 'https://www.wikiart.org/en/martiros-sarian/armenia-1957', 'https://www.wikiart.org/en/martiros-sarian/armenia-1959', 'https://www.wikiart.org/en/martiros-sarian/armenia-1970', 'https://www.wikiart.org/en/martiros-sarian/armenia-1972']",,,,check,"['https://www.wikiart.org/en/martiros-sarian/armenia-1922', 'https://www.wikiart.org/en/martiros-sarian/armenia-1923', 'https://www.wikiart.org/en/martiros-sarian/armenia-1957', 'https://www.wikiart.org/en/martiros-sarian/armenia-1959', 'https://www.wikiart.org/en/martiros-sarian/armenia-1970', 'https://www.wikiart.org/en/martiros-sarian/armenia-1972']","['https://uploads8.wikiart.org/images/martiros-saryan/armenia-1922.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/armenia-1923.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/armenia-1957.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/armenia-1959.jpg!Large.jpg', 'https://uploads7.wikiart.org/images/martiros-saryan/armenia-1970.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/armenia-1972.jpg!Large.jpg']"
40993,Kaggle_100288,On the Lakeshore,Kimon Loghi,"['https://www.wikiart.org/en/kimon-loghi/on-the-lakeshore', 'https://www.wikiart.org/en/kimon-loghi/on-the-lakeshore-1']",,,,check,[],[]
41003,Kaggle_10854,Siena,Pyotr Konchalovsky,"['https://www.wikiart.org/en/pyotr-konchalovsky/siena-1912', 'https://www.wikiart.org/en/pyotr-konchalovsky/siena-1912-1', 'https://www.wikiart.org/en/pyotr-konchalovsky/siena-1912-2', 'https://www.wikiart.org/en/pyotr-konchalovsky/siena-1912-3']",,,,check,[],[]
41013,Kaggle_32572,Untitled,Albert Gleizes,"['https://www.wikiart.org/en/albert-gleizes/untitled', 'https://www.wikiart.org/en/albert-gleizes/untitled-1', 'https://www.wikiart.org/en/albert-gleizes/untitled-2', 'https://www.wikiart.org/en/albert-gleizes/untitled-3', 'https://www.wikiart.org/en/albert-gleizes/untitled-4', 'https://www.wikiart.org/en/albert-gleizes/untitled-5', 'https://www.wikiart.org/en/albert-gleizes/untitled-6', 'https://www.wikiart.org/en/albert-gleizes/untitled-7']",,,,check,[],[]
41050,Kaggle_67063,Rue de la Paix,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/rue-de-la-paix', 'https://www.wikiart.org/en/edouard-cortes/rue-de-la-paix-1']",,,,check,[],[]
41059,Kaggle_13149,Cows in a Pasture,Eugene Boudin,"['https://www.wikiart.org/en/eugene-boudin/cows-in-a-pasture', 'https://www.wikiart.org/en/eugene-boudin/cows-in-a-pasture-1', 'https://www.wikiart.org/en/eugene-boudin/cows-in-a-pasture-2']",,,,check,"['https://www.wikiart.org/en/eugene-boudin/cows-in-a-pasture', 'https://www.wikiart.org/en/eugene-boudin/cows-in-a-pasture-1', 'https://www.wikiart.org/en/eugene-boudin/cows-in-a-pasture-2']","['https://uploads2.wikiart.org/images/eugene-boudin/cows-in-a-pasture.jpg!Large.jpg', 'https://uploads4.wikiart.org/images/eugene-boudin/cows-in-a-pasture-1.jpg!Large.jpg', 'https://uploads4.wikiart.org/images/eugene-boudin/cows-in-a-pasture-2.jpg!Large.jpg']"
41064,Kaggle_96108,Oaks,Aleksey Savrasov,"['https://www.wikiart.org/en/aleksey-savrasov/oaks', 'https://www.wikiart.org/en/aleksey-savrasov/oaks-1855']",,,,check,['https://www.wikiart.org/en/aleksey-savrasov/oaks-1855'],['https://uploads6.wikiart.org/images/aleksey-savrasov/oaks-1855.jpg!Large.jpg']
41089,Kaggle_69519,Back Nude,Nicolae Tonitza,"['https://www.wikiart.org/en/nicolae-tonitza/back-nude-1929', 'https://www.wikiart.org/en/nicolae-tonitza/back-nude-1934']",,,,check,[],[]
41093,Kaggle_20791,Portrait of an old man,Fyodor Bronnikov,"['https://www.wikiart.org/en/fyodor-bronnikov/portrait-of-an-old-man-1874', 'https://www.wikiart.org/en/fyodor-bronnikov/portrait-of-an-old-man', 'https://www.wikiart.org/en/fyodor-bronnikov/portrait-of-an-old-man-1']",,,,check,[],[]
41095,Kaggle_25030,Portrait of the Surgeon Nikolay Pirogov,Ilya Repin,"['https://www.wikiart.org/en/ilya-repin/portrait-of-the-surgeon-nikolay-pirogov-1881', 'https://www.wikiart.org/en/ilya-repin/portrait-of-the-surgeon-nikolay-pirogov-1881-1']",,,,check,"['https://www.wikiart.org/en/ilya-repin/portrait-of-the-surgeon-nikolay-pirogov-1881', 'https://www.wikiart.org/en/ilya-repin/portrait-of-the-surgeon-nikolay-pirogov-1881-1']","['https://uploads8.wikiart.org/images/ilya-repin/portrait-of-the-surgeon-nikolay-pirogov-1881.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/ilya-repin/portrait-of-the-surgeon-nikolay-pirogov-1881-1.jpg!Large.jpg']"
41097,Kaggle_56065,Entrance to the village,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/entrance-to-the-village-1884', 'https://www.wikiart.org/en/isaac-levitan/entrance-to-the-village']",,,,check,['https://www.wikiart.org/en/isaac-levitan/entrance-to-the-village'],['https://uploads8.wikiart.org/images/isaac-levitan/entrance-to-the-village.jpg!Large.jpg']
41115,Kaggle_98664,Ship in Harbour,Christopher Wood,"['https://www.wikiart.org/en/christopher-wood/ship-in-harbour-1928', 'https://www.wikiart.org/en/christopher-wood/ship-in-harbour-1928-1']",,,,check,[],[]
41118,Kaggle_26922,Peterhof,Pyotr Konchalovsky,"['https://www.wikiart.org/en/pyotr-konchalovsky/peterhof-1931', 'https://www.wikiart.org/en/pyotr-konchalovsky/peterhof-1931-1']",,,,check,[],[]
41146,Kaggle_22184,Flower Market At La Madeleine,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine', 'https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-1', 'https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-2', 'https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-3', 'https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-4', 'https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-5', 'https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-6']",,,,check,['https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine'],['https://uploads6.wikiart.org/images/edouard-cortes/flower-market-at-la-madeleine.jpg!Large.jpg']
41164,Kaggle_18712,La Terme Franco-Russe,Theophile Steinlen,"['https://www.wikiart.org/en/theophile-steinlen/la-terme-franco-russe-1897', 'https://www.wikiart.org/en/theophile-steinlen/la-terme-franco-russe-1897-1']",,,,check,[],[]
41174,Kaggle_29190,Street from Bretania,Stefan Popescu,"['https://www.wikiart.org/en/stefan-popescu/street-from-bretania', 'https://www.wikiart.org/en/stefan-popescu/street-from-bretania-1']",,,,check,[],[]
41175,Kaggle_29144,Kalmyk-lama,Vasily Vereshchagin,"['https://www.wikiart.org/en/vasily-vereshchagin/kalmyk-lama-1870', 'https://www.wikiart.org/en/vasily-vereshchagin/kalmyk-lama-1873']",,,,check,[],[]
41209,Kaggle_90752,Fireplace (Night),Boris Kustodiev,"['https://www.wikiart.org/en/boris-kustodiev/fireplace-night-1916', 'https://www.wikiart.org/en/boris-kustodiev/fireplace-night-1917']",,,,check,['https://www.wikiart.org/en/boris-kustodiev/fireplace-night-1916'],['https://uploads7.wikiart.org/images/boris-kustodiev/fireplace-night-1916.jpg!Large.jpg']
41221,Kaggle_33639,Boulevard de la Madeleine,Antoine Blanchard,"['https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-1', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-2', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-3', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-4', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-5', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-6', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-7', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-8', 'https://www.wikiart.org/en/antoine-blanchard/boulevard-de-la-madeleine-9']",,,,check,[],[]
41222,Kaggle_16044,"Place Saint Michel, Notre Dame",Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/place-saint-michel-notre-dame', 'https://www.wikiart.org/en/edouard-cortes/place-saint-michel-notre-dame-1', 'https://www.wikiart.org/en/edouard-cortes/place-saint-michel-notre-dame-2', 'https://www.wikiart.org/en/edouard-cortes/place-saint-michel-notre-dame-3', 'https://www.wikiart.org/en/edouard-cortes/place-saint-michel-notre-dame-4']",,,,check,['https://www.wikiart.org/en/edouard-cortes/place-saint-michel-notre-dame-4'],['https://uploads8.wikiart.org/images/edouard-cortes/place-saint-michel-notre-dame-4.jpg!Large.jpg']
41274,Kaggle_60231,Portrait A. Somova-Mikhailova,Konstantin Somov,"['https://www.wikiart.org/en/konstantin-somov/portrait-a-somova-mikhailova', 'https://www.wikiart.org/en/konstantin-somov/portrait-a-somova-mikhailova-1']",,,,check,[],[]
41279,Kaggle_57931,Mangalia Street,Francisc Sirato,"['https://www.wikiart.org/en/francisc-sirato/mangalia-street-1930', 'https://www.wikiart.org/en/francisc-sirato/mangalia-street']",,,,check,[],[]
41287,Kaggle_84114,Tuileries Garden,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/tuileries-garden', 'https://www.wikiart.org/en/edouard-cortes/tuileries-garden-1']",,,,check,[],[]
41297,Kaggle_81052,Theatre du Vaudeville,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/theatre-du-vaudeville', 'https://www.wikiart.org/en/edouard-cortes/theatre-du-vaudeville-1', 'https://www.wikiart.org/en/edouard-cortes/theatre-du-vaudeville-2', 'https://www.wikiart.org/en/edouard-cortes/theatre-du-vaudeville-3', 'https://www.wikiart.org/en/edouard-cortes/theatre-du-vaudeville-4']",,,,check,[],[]
41298,Kaggle_44485,Dancer at the Barre,Edgar Degas,"['https://www.wikiart.org/en/edgar-degas/dancer-at-the-barre', 'https://www.wikiart.org/en/edgar-degas/dancer-at-the-barre-1']",,,,check,"['https://www.wikiart.org/en/edgar-degas/dancer-at-the-barre', 'https://www.wikiart.org/en/edgar-degas/dancer-at-the-barre-1']","['https://uploads2.wikiart.org/images/edgar-degas/dancer-at-the-barre.jpg!Large.jpg', 'https://uploads4.wikiart.org/images/edgar-degas/dancer-at-the-barre-1.jpg!Large.jpg']"
41324,Kaggle_12109,Harvest,Constant Permeke,"['https://www.wikiart.org/en/constant-permeke/harvest-1925', 'https://www.wikiart.org/en/constant-permeke/harvest-1932']",,,,check,[],[]
41327,Kaggle_45637,Composition (The Cow),Theo van Doesburg,"['https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-1', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-2', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-3', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-4', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-5', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-6', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-7']",,,,check,"['https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-1', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-2', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-3', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-4', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-5', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-6', 'https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-7']","['https://uploads8.wikiart.org/images/theo-van-doesburg/composition-the-cow.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-1.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-2.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-3.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-4.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-5.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-6.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-7.jpg!Large.jpg']"
41338,Kaggle_51208,Boulevard des Сapucines,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/boulevard-des-%D1%81apucines', 'https://www.wikiart.org/en/edouard-cortes/boulevard-des-%D1%81apucines-1', 'https://www.wikiart.org/en/edouard-cortes/boulevard-des-%D1%81apucines-2']",,,,check,[],[]
41343,Kaggle_57046,Café de la Paix Opera,Antoine Blanchard,"['https://www.wikiart.org/en/antoine-blanchard/caf-de-la-paix-opera', 'https://www.wikiart.org/en/antoine-blanchard/caf-de-la-paix-opera-1', 'https://www.wikiart.org/en/antoine-blanchard/caf-de-la-paix-opera-2', 'https://www.wikiart.org/en/antoine-blanchard/caf-de-la-paix-opera-3', 'https://www.wikiart.org/en/antoine-blanchard/caf-de-la-paix-opera-4']",,,,check,[],[]
41355,Kaggle_68290,Nude on the Chair,Iosif Iser,"['https://www.wikiart.org/en/iosif-iser/nude-on-the-chair-1935', 'https://www.wikiart.org/en/iosif-iser/nude-on-the-chair-1938']",,,,check,[],[]
41415,Kaggle_26526,Nocturne in Blue and Gold Valparaiso Bay,James McNeill Whistler,"['https://www.wikiart.org/en/james-mcneill-whistler/nocturne-in-blue-and-gold-valparaiso-bay', 'https://www.wikiart.org/en/james-mcneill-whistler/nocturne-in-blue-and-gold-valparaiso-bay-1']",,,,check,"['https://www.wikiart.org/en/james-mcneill-whistler/nocturne-in-blue-and-gold-valparaiso-bay', 'https://www.wikiart.org/en/james-mcneill-whistler/nocturne-in-blue-and-gold-valparaiso-bay-1']","['https://uploads7.wikiart.org/images/james-mcneill-whistler/nocturne-in-blue-and-gold-valparaiso-bay.jpg!Large.jpg', 'https://uploads0.wikiart.org/images/james-mcneill-whistler/nocturne-in-blue-and-gold-valparaiso-bay-1.jpg!Large.jpg']"
41418,Kaggle_19272,In three fourths,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/in-three-fourths', 'https://www.wikiart.org/en/edouard-cortes/in-three-fourths-1']",,,,check,[],[]
